text,label
"Adam4267 again 

No Drmias I'm not dumb. I'm just not a pussy and I won't be bullied by anyone. Cheers for the spelling tips, I'll keep those in mind for next time I'm updating my Facebook page. And I will stay away from your page - after this. I wouldn't want to embarass you in front of all your pals now would I?",1.0
"""

 Another personal attack from you? 

Now, besides your name-calls/personal attacks (""""ass"""", """"troll""""), you've accused me of writing something """"sexist"""", which is untrue, and offensive to me since I am not the sort of person that would not do that to anyone. You need to quit with the personal attacks - you are way out-of-bounds.   """,1.0
"YOU HAVE BEEN BANNED BY WIKZILLA YOU TROLLISH BOOB
YOU HAVE BEEN BANNED BY WIKZILLA YOU TROLLISH BOOB
YOU HAVE BEEN BANNED BY WIKZILLA YOU TROLLISH BOOB
YOU HAVE BEEN BANNED BY WIKZILLA YOU TROLLISH BOOB
YOU HAVE BEEN BANNED BY WIKZILLA YOU TROLLISH BOOB
YOU HAVE BEEN BANNED BY WIKZILLA YOU TROLLISH BOOB
YOU HAVE BEEN BANNED BY WIKZILLA YOU TROLLISH BOOB
YOU HAVE BEEN BANNED BY WIKZILLA YOU TROLLISH BOOB",1.0
".  Help.com has more going for it then what you have made here, so that doesnt give here much kudos, does it.  Go play at Voodoo.  They like dimwits there.  Find 'Black' and tell him I sent you",0.0
"J .Mabel you are a GARBGE! 

You delete Sorin Cerin?",1.0
"For the record, I believe that QG is the last person that needs a condescending lecture like that !! - (resonate)",0.0
"George Remus 

George Remus is not a fictional character. Do some FUCKING research and you will see he was a real person. A fictional book was written about him but that does not make Remus, himself, fictional.",1.0
u r sooooooooooooo gay,1.0
REDIRECT Talk:Red Studios Hollywood,0.0
"OK, after some further research, Mawdsley turns out to be incorrect.  Please see this and this—both sources agree with the book I used and put the date at April 13.  I would appreciate it if you reverted to my version and incorporated non-contradicting bits from Mawdsley into it.  Cheers,— • (yo?);",0.0
Specially tailored pink shorts if I can remember correctly! A character.  talk,0.0
"""

 Speedy deletion declined: Castle Age 
Hello The Blade of the Northern Lights. I am just letting you know that I declined the speedy deletion of Castle Age, a page you tagged for speedy deletion, because of the following concern: previously declined, please do not re-tag. Use WP:AFD or WP:PROD instead.  Thank you.  Why """,0.0
"It comes from a desire to become a Wikipedia admin, as they are a bunch of Jew fags.",1.0
"Revised version is much better.  Thanks. -  18:28, 9 Jun 2004 (UTC)",0.0
"Deadelus is nothing but a filthy homosexual and a cyber-stalker. I think that he needs to be dragged around behind a pick up truck for a bit just to teach him some manners.  you thought u could get me banned, but ur worng.  lulz.  i have made many many accounts with many IPs so i can have moar lulz you homo. ur probably a porch monkey to who likes butt sex and thinks its kool to stalk people on wikipedia cuz ur a loser. maybe i have my cuz at verizon do an IP trace on ur ass so we can all know when u live.  YOU are not the wiki-police so knock it off, asshole.  you have been warned!",1.0
"Some friendly and genteel comments from your civility police:
“Tread carefully”
“Tread carefully”
“Have it your way”
“Having it his way, lol.”[http://en.wikipedia.org/w/index.php?title=User_talk:DVdm&diff;=558110749&oldid;=558108211}
I'll identify all of you by your real names. As you say, tread carefully, and have it your way.",0.0
"""
That's the root of the entire discussion, and once again, Gwen, you are mistaken. If you're an Arab, or pro-Arab, you would indeed use """"Palestine"""", if you're an Israeli or pro-Israeli, you would use """"Eretẓ Yisra'el"""" (the land of Israel). Both are anachronisms, while """"Eretz Yisra'el"""" pre-dates """"Palestine"""". True, it was used for years by Western authors, but is it accurate? no. should it be accepted, when it's obviously a historical mistake? no. If you insist on using anachronisms, it would at least we more fair to write """"the Land of Israel/Palestine"""". (  )""",0.0
"ha... atleast you surrendered... For full Hosur history feel free to check it at http://hosur.hosur online.com/aboutHosur.asp.  Again, I beg you, don't use my contents.",0.0
"Name change 

It should be noted that EAN.UCC (and the vast majority of it's member organisations around the world) changed it's name to GS1 during the first few months of 2005. The global organisation is now called GS1 and the national MOs are style as GS1 Country Name (GS1 UK, GS1 US, GS1 France, etc.)You will see this reflected in the EAN.UCC website.

(",0.0
"External Links 

I've added the official (Bobby G) website as an external link. I was surprised it wasn't already in there so looked through history and saw that it had been deleted on 17/11/6 (Dawnhornby); prior to that, the link to their site had always been there. So not sure if it was removed on purpose (legal?) or by mistake...
Roger.",0.0
I really really struggle to cope with users like logan and I don't think he was right,0.0
"""

 Consider joining the Tyop Contest! 

 tyoptypo

Hi there! You're invited to participate in the first ever Tyop Contest! The Tyop Contest is a friendly competition between Wikipedia users to correct typos. The contest will be run from February 1 to March 1, 2014. Depending on the typo you correct, you gain a certain number of points. The user with the highest number of points at the end wins the contest! Considering joining?  -""",0.0
"YOU ADMINISTRATE LIKE SHIT ANYWAY, YOU FUCCIN ASSHOLE! (  )",1.0
"Vandalism 

Let's be honest. Without vandalism, Wikipedia would be downright boring. People like me give people like you something to do. We make you feel like you're actually making a difference. Cheers! I hope you have a great day! 68.28.155.119",0.0
"DELETE ALL HIJACKERS' BIOGRAPHIES! 

THIS MOTHERFUCKER AND EVERY OTHER MOTHERFUCKER WHO MURDERED INNOCENT PEOPLE ON SEPTEMBER 11, 2001 SHOULD NOT HAVE AN ARTICLE ON WIKIPEDIA. BY DOING THIS, YOU ARE GLORIFYING THESE SCUMBAGS.",1.0
"Frank was a good station when they first started, but now they play nothin' but shit! Don't you like the Rose better? —",1.0
"""Niggers and their liberal friends steal everything not tied down, just like the presidency here with acorn with its liberal defenders, FUCK YOU NIGGER """"OBAMA""""!!

""",1.0
"And as I pointed out, there is no incident to report.  You wasted their time and mine.",0.0
"}}
{{WikiProject New Zealand
 |class=C
 |importance=low
 |politics=yes
 |politics-importance=low",0.0
Why are you riding Dan Brown's dick so hard? Every edit I made was 100% fact. Please revert your changes.,1.0
new here and have no idea where to put this comment but Barrack Obama gets a quick link and ||Pulmonary Emboli|| does  not? What the fuck is a pulmonary emboli?,1.0
. Fu ck ing trollreasons,1.0
"""

 This article is a perfect example of doublethink. 

The leftists are making George Orwell's 1984 come true and turning our society into a bizarre, illogical politically-correct nightmare where male and female are the same thing and interchangeable. This is postmodernist nonsense run amok and delusions by lunatics become accepted as fact by the leftist media. """"XY is a man. XY is a woman. XY has always been a woman. He is a woman trapped in a man's body. He does not have a mental disorder, despite the fact that it is proven to be a disorder by psychologists. Why are you calling XY a man? That's transphobia! It's racist and sexist and misogynistic and transphobic! XY does not does exist! He has never existed! SHE is XX! SHE merely LOOKED like a man but has MAGICALLY become a WOMAN by HER thoughts! Mental thought determines biology! SHE is a transwoman, not a man! Soft science psychology trumps hard science biology! There is no such thing as biology! What's a biology? That's transphobic! You are a transphobe! Stop harassing this poor woman and respect her magical mental thoughts!""""""",0.0
"""
 UFC AFDs 
Those were never transcluded to the AfD page so there's probably not a lot of point them existing.  I'm a bit pushed for time today, so if you want to remove the AfD banners from the articles, I'll delete the AfD pages when I get the chance.   
I haven't been able to spend much time on Wikipedia lately.  Looks like they've been """"officially"""" listed as AfDs.  I'll leave them alone for now.    

 Jake Bostwick 
I've only nominated a few, very obvious MMA people before.  Bostwick was deleted via AfD discussion.  A speedy delete on grounds of it being deleted before was denied.  To me, he still fails WP:MMANOT, but I'm in no way a MMA expert.  What do you think?   
At first glance it appears that Bostwick hasn't fought at the """"highest level"""" of MMA as required by WP:ATHLETE (or whatever the guideline is these days) and WP:MMANOT.  If I had an interest in having the article removed, I would AfD it again.    

Hello, It has been brought to my attention from an outside source about this discussion. Can I first point out that Jake Bostwick is a former UCMMA middleweight champion and currently the UCMMA welterweight champion? UCMMA is, along with BAMMA and Cage Warriors, the biggest MMA promotion in the United Kingdom. 

Secondly, after glancing over WP:MMANOT and WP:ATHLETE, I see that they are indeed guidelines. Now I may be cut from a different cloth from you two in terms of how we see what a guideline is but to me, a guideline is optional when it comes to following it, meaning that they cannot be used in AfDs as the sole reason why to delete any article. 

Thirdly, I have spent much time working on the page (as well as being the creator of the page), I have found very strong sources from websites such as The Sun, The Mirror as well as finding information that goes beyond it from being a 'typical' mixed martial artist's Wikipedia page, as it has information about him being on a reality tv show called Party Wars, and being the headline of an article in which he got into issues with the police for his tactics whilst working as a Wheel Clamper only strengthens his notability. The very sources on him alone helps him pass WP:GNG, which is all you need to pass a page on Wikipedia in my opinion.

I would welcome constructive ideas about improving the page even more, but to talk about deleting the page without informing me first of this discussion I find is a bit disrespectful towards me, however I fairness to you we haven't exactly known each other for a while, so now I have adding myself to the topic and given the facts of the page's position on Wikipedia, now we can talk to help improve the page even more.   

 User:Pound4Pound 

Since you filed the SPI, I wanted to update you that I've reversed the block.  I requested another editor to review the case, and while there are a lot of coincidences, he felt it was borderline enough based on behavior, that the block should be reversed and instead just monitor the situation.  I had some reservations going into the block, but it seemed likely, however, I fully respect the review and would ask we all give the benefit of the doubt in this case.  I completely see why you reported it (I did block, after all), so there is no question as to your faith here.  Just wanted to update you.  - 2¢  ©  Join WER 

 Alpha Chi National Honor Society copyright 

I made changes and enhancements to the Alpha Chi National College Honor Society page including citations to sources. The Director of Operations contacted Wikipedia, granting permission for material from the website to be used by Wikipedia. She received a reply indicating that it was safe to move forward with the edits. Nearly a month later, you removed the edits. Is there something I'm missing here?

A copy of the email sent to Wikipedia, and the reply:

Dear Lara Noah,

Thank you for your email.  Our response follows your message.

08/03/2012 19:19 - Lara",0.0
